Mes de facturaciÛn;Provincia;¡rea;Edad;Sexo;N∫ envases;Importe
2026-04-30;Zamora;Zamora;88;Mujer;4865;69411.14
2026-04-30;Zamora;Zamora;89;Mujer;5725;80947.06
2026-04-30;Zamora;Zamora;90;Hombre;2650;48990.72
2026-04-30;Zamora;Zamora;91;Mujer;3893;54290.47
2026-04-30;Zamora;Zamora;94;Hombre;1371;22629.59
2026-04-30;Zamora;Zamora;95;Mujer;2132;28896.08
2026-04-30;Zamora;Zamora;97;Mujer;959;13008.88
2026-04-30;Zamora;Zamora;98;Hombre;384;6202.28
2026-04-30;Zamora;Zamora;99;Mujer;601;6982.76
2026-04-30;Zamora;Zamora;0;Mujer;252;3747.28
2026-04-30;Zamora;Zamora;1;Mujer;230;1746.97
2026-04-30;Zamora;Zamora;100;Hombre;84;1277.6
2026-04-30;Zamora;Zamora;102;Hombre;48;290.17
2026-04-30;Zamora;Zamora;102;Mujer;55;1034.47
2026-04-30;Zamora;Zamora;103;Hombre;8;196.73
2026-04-30;Zamora;Zamora;104;Mujer;71;1235.94
2026-04-30;Zamora;Zamora;105;Mujer;2;41.95
2026-04-30;Zamora;Zamora;106;Hombre;2;11.63
2026-04-30;Zamora;Zamora;13;Mujer;253;3810.45
2026-04-30;Zamora;Zamora;14;Hombre;276;3400.26
2026-04-30;Zamora;Zamora;17;Mujer;509;5281.55
2026-04-30;Zamora;Zamora;19;Mujer;421;5291.46
2026-04-30;Zamora;Zamora;2;Hombre;254;2443.35
2026-04-30;Zamora;Zamora;2;Mujer;225;1149.41
2026-04-30;Zamora;Zamora;20;Mujer;433;4537.72
2026-04-30;Zamora;Zamora;21;Hombre;239;3932.1
2026-04-30;Zamora;Zamora;23;Hombre;252;3644.53
2026-04-30;Zamora;Zamora;24;Mujer;521;6602.14
2026-04-30;Zamora;Zamora;25;Hombre;301;6151.73
2026-04-30;Zamora;Zamora;25;Mujer;560;6365.37
2026-04-30;Zamora;Zamora;26;Hombre;274;3881.99
2026-04-30;Zamora;Zamora;26;Mujer;598;7451.32
2026-04-30;Zamora;Zamora;27;Hombre;265;4855.29
2026-04-30;Zamora;Zamora;28;Hombre;296;4597.6
2026-04-30;Zamora;Zamora;28;Mujer;498;5471.56
2026-04-30;Zamora;Zamora;33;Hombre;411;6059.54
2026-04-30;Zamora;Zamora;33;Mujer;779;7699.09
2026-04-30;Zamora;Zamora;34;Hombre;346;5978.13
2026-04-30;Zamora;Zamora;37;Hombre;473;10650.49
2026-04-30;Zamora;Zamora;37;Mujer;867;11360.31
2026-04-30;Zamora;Zamora;38;Mujer;976;11429.55
2026-04-30;Zamora;Zamora;4;Mujer;170;1308.19
2026-04-30;Zamora;Zamora;40;Hombre;590;10543.24
2026-04-30;Zamora;Zamora;41;Hombre;775;10644.85
2026-04-30;Zamora;Zamora;45;Mujer;1501;18038.31
2026-04-30;Zamora;Zamora;48;Hombre;1449;22000.17
2026-04-30;Zamora;Zamora;49;Mujer;2095;24757.76
2026-04-30;Zamora;Zamora;5;Mujer;139;1023.91
2026-04-30;Zamora;Zamora;50;Hombre;1735;26996.4
2026-04-30;Zamora;Zamora;51;Hombre;1645;26023.55
2026-04-30;Zamora;Zamora;52;Hombre;1669;27227.08
2026-04-30;Zamora;Zamora;53;Hombre;1969;34781.27
2026-04-30;Zamora;Zamora;53;Mujer;2425;34421.57
2026-04-30;Zamora;Zamora;54;Hombre;2225;37973.69
2026-04-30;Zamora;Zamora;55;Hombre;2193;36326.42
2026-04-30;Zamora;Zamora;57;Hombre;2425;38140.79
2026-04-30;Zamora;Zamora;58;Hombre;2709;46218.91
2026-04-30;Zamora;Zamora;59;Hombre;3142;52122.61
2026-04-30;Zamora;Zamora;60;Hombre;3350;57646.22
2026-04-30;Zamora;Zamora;62;Mujer;4050;53719.62
2026-04-30;Zamora;Zamora;63;Hombre;4194;80509.5
2026-04-30;Zamora;Zamora;64;Mujer;4325;60938.11
2026-04-30;Zamora;Zamora;65;Mujer;4840;67314.41
2026-04-30;Zamora;Zamora;66;Mujer;4245;57161.75
2026-04-30;Zamora;Zamora;68;Mujer;4733;62477.08
2026-04-30;Zamora;Zamora;69;Mujer;4915;69415.38
2026-04-30;Zamora;Zamora;71;Hombre;4445;78551.08
2026-04-30;Zamora;Zamora;72;Hombre;5115;87665.79
2026-04-30;Zamora;Zamora;73;Hombre;4937;86597.01
2026-04-30;Zamora;Zamora;73;Mujer;5287;73511.12
2026-04-30;Zamora;Zamora;74;Hombre;4342;77887.9
2026-04-30;Zamora;Zamora;75;Hombre;4568;86688.61
2026-04-30;Zamora;Zamora;76;Hombre;4223;74579.07
2026-04-30;Zamora;Zamora;76;Mujer;5328;78886.7
2026-04-30;Zamora;Zamora;77;Hombre;4801;85622.15
2026-04-30;Zamora;Zamora;78;Mujer;5596;78744.79
2026-04-30;Zamora;Zamora;79;Hombre;3765;68928.7
2026-04-30;Zamora;Zamora;79;Mujer;4994;72928.83
2026-04-30;Zamora;Zamora;8;Hombre;266;4175.24
2026-04-30;Zamora;Zamora;83;Mujer;5815;83044.57
2026-04-30;Zamora;Zamora;84;Mujer;5049;76309.19
2026-04-30;Zamora;Zamora;88;Hombre;2711;47516.38
2026-04-30;Zamora;Zamora;89;Hombre;2986;50695.99
2026-04-30;Zamora;Zamora;9;Hombre;313;3408.38
2026-04-30;Zamora;Zamora;90;Mujer;4859;68490.59
2026-04-30;Zamora;Zamora;92;Mujer;3781;55162.48
2026-04-30;Zamora;Zamora;93;Hombre;1606;25531.64
2026-04-30;Zamora;Zamora;96;Mujer;1300;15838.1
2026-04-30;Zamora;Zamora;98;Mujer;771;8396.41
2026-03-31;¡vila;¡vila;0;Mujer;348;3969.48
2026-03-31;¡vila;¡vila;10;Mujer;387;3417.09
2026-03-31;¡vila;¡vila;101;Hombre;99;1370.22
2026-03-31;¡vila;¡vila;101;Mujer;194;2090.96
2026-03-31;¡vila;¡vila;104;Hombre;17;203.08
2026-03-31;¡vila;¡vila;13;Mujer;374;4270.97
2026-03-31;¡vila;¡vila;19;Mujer;515;5079.5
2026-03-31;¡vila;¡vila;20;Hombre;348;4290.67
2026-03-31;¡vila;¡vila;21;Mujer;579;6699.19
2026-03-31;¡vila;¡vila;22;Mujer;529;6421.65
2026-03-31;¡vila;¡vila;23;Mujer;464;5639.74
2026-03-31;¡vila;¡vila;26;Hombre;300;4088.83
2026-03-31;¡vila;¡vila;29;Mujer;719;8388.44
2026-03-31;¡vila;¡vila;3;Hombre;381;5529.04
2026-03-31;¡vila;¡vila;30;Hombre;421;6204.0
2026-03-31;¡vila;¡vila;32;Mujer;697;7918.77
2026-03-31;¡vila;¡vila;33;Hombre;529;9547.69
2026-03-31;¡vila;¡vila;33;Mujer;847;8938.89
2026-03-31;¡vila;¡vila;35;Hombre;496;6412.62
2026-03-31;¡vila;¡vila;36;Mujer;1090;10127.73
2026-03-31;¡vila;¡vila;41;Hombre;873;17188.87
2026-03-31;¡vila;¡vila;41;Mujer;1389;15421.6
2026-03-31;¡vila;¡vila;46;Mujer;2059;25599.36
2026-03-31;¡vila;¡vila;47;Hombre;1598;21476.09
2026-03-31;¡vila;¡vila;48;Hombre;1628;22766.79
2026-03-31;¡vila;¡vila;49;Mujer;2652;30084.9
2026-03-31;¡vila;¡vila;5;Hombre;318;5202.2
2026-03-31;¡vila;¡vila;5;Mujer;286;2476.84
2026-03-31;¡vila;¡vila;51;Mujer;2466;26639.05
2026-03-31;¡vila;¡vila;54;Mujer;2887;39267.32
2026-03-31;¡vila;¡vila;55;Hombre;2399;34778.12
2026-03-31;¡vila;¡vila;57;Hombre;2857;44769.64
2026-03-31;¡vila;¡vila;58;Hombre;3033;50372.45
2026-03-31;¡vila;¡vila;63;Hombre;4048;66681.55
2026-03-31;¡vila;¡vila;63;Mujer;4171;53293.16
2026-03-31;¡vila;¡vila;65;Hombre;4904;85440.08
2026-03-31;¡vila;¡vila;67;Hombre;4623;77786.34
2026-03-31;¡vila;¡vila;67;Mujer;4761;60244.57
2026-03-31;¡vila;¡vila;68;Mujer;4598;62426.53
2026-03-31;¡vila;¡vila;69;Mujer;4567;58546.86
2026-03-31;¡vila;¡vila;70;Mujer;4710;61278.83
2026-03-31;¡vila;¡vila;72;Mujer;4776;62566.29
2026-03-31;¡vila;¡vila;73;Hombre;4682;80616.09
2026-03-31;¡vila;¡vila;75;Hombre;4310;70215.35
2026-03-31;¡vila;¡vila;75;Mujer;5219;72460.99
2026-03-31;¡vila;¡vila;77;Mujer;5366;76465.49
2026-03-31;¡vila;¡vila;8;Hombre;412;4749.65
2026-03-31;¡vila;¡vila;80;Hombre;4034;63003.95
2026-03-31;¡vila;¡vila;83;Mujer;4748;68121.22
2026-03-31;¡vila;¡vila;84;Mujer;4133;64674.75
2026-03-31;¡vila;¡vila;85;Hombre;3275;57372.04
2026-03-31;¡vila;¡vila;85;Mujer;5000;72575.78
2026-03-31;¡vila;¡vila;87;Hombre;2357;37395.75
2026-03-31;¡vila;¡vila;89;Hombre;2746;47082.49
2026-03-31;¡vila;¡vila;93;Hombre;1196;20132.0
2026-03-31;¡vila;¡vila;93;Mujer;2725;38572.02
2026-03-31;¡vila;¡vila;94;Mujer;2183;29360.97
2026-03-31;¡vila;¡vila;97;Hombre;355;4952.65
2026-03-31;¡vila;¡vila;99;Mujer;421;6807.09
2026-03-31;¡vila;¡vila;0;Hombre;476;7649.51
2026-03-31;¡vila;¡vila;1;Hombre;480;4991.03
2026-03-31;¡vila;¡vila;1;Mujer;304;1364.55
2026-03-31;¡vila;¡vila;10;Hombre;498;6037.58
2026-03-31;¡vila;¡vila;102;Hombre;31;457.2
2026-03-31;¡vila;¡vila;103;Mujer;56;516.46
2026-03-31;¡vila;¡vila;104;Mujer;30;326.58
2026-03-31;¡vila;¡vila;107;Mujer;2;22.54
2026-03-31;¡vila;¡vila;11;Mujer;375;3712.08
2026-03-31;¡vila;¡vila;12;Hombre;514;7514.38
2026-03-31;¡vila;¡vila;14;Hombre;398;6780.75
2026-03-31;¡vila;¡vila;17;Hombre;446;6121.93
2026-03-31;¡vila;¡vila;17;Mujer;540;5342.37
2026-03-31;¡vila;¡vila;18;Mujer;439;5347.91
2026-03-31;¡vila;¡vila;21;Hombre;416;6063.98
2026-03-31;¡vila;¡vila;24;Mujer;484;5553.95
2026-03-31;¡vila;¡vila;25;Hombre;337;6738.43
2026-03-31;¡vila;¡vila;26;Mujer;607;5892.84
2026-03-31;¡vila;¡vila;28;Hombre;329;5059.72
2026-03-31;¡vila;¡vila;3;Mujer;247;1690.59
2026-03-31;¡vila;¡vila;31;Mujer;783;7605.63
2026-03-31;¡vila;¡vila;32;Hombre;425;7607.13
2026-03-31;¡vila;¡vila;34;Hombre;527;10410.0
2026-03-31;¡vila;¡vila;34;Mujer;817;7589.01
2026-03-31;¡vila;¡vila;35;Mujer;791;9378.4
2026-03-31;¡vila;¡vila;36;Hombre;554;8877.66
2026-03-31;¡vila;¡vila;38;Hombre;625;10774.31
2026-03-31;¡vila;¡vila;39;Hombre;811;13207.67
2026-03-31;¡vila;¡vila;4;Hombre;274;1750.95
2026-03-31;¡vila;¡vila;4;Mujer;261;1654.56
2026-03-31;¡vila;¡vila;42;Hombre;912;14584.49
2026-03-31;¡vila;¡vila;42;Mujer;1428;16446.73
2026-03-31;¡vila;¡vila;43;Hombre;897;16074.25
2026-03-31;¡vila;¡vila;44;Hombre;1170;13704.84
2026-03-31;¡vila;¡vila;44;Mujer;1725;18148.22
2026-03-31;¡vila;¡vila;47;Mujer;1919;23939.26
2026-03-31;¡vila;¡vila;48;Mujer;2355;28445.34
2026-03-31;¡vila;¡vila;49;Hombre;1582;23871.91
2026-03-31;¡vila;¡vila;51;Hombre;2151;30975.68
2026-03-31;¡vila;¡vila;52;Mujer;2498;28758.08
2026-03-31;¡vila;¡vila;53;Hombre;2093;33551.73
2026-03-31;¡vila;¡vila;54;Hombre;2244;34038.23
2026-03-31;¡vila;¡vila;56;Hombre;2620;42049.64
2026-03-31;¡vila;¡vila;57;Mujer;3642;46237.59
2026-03-31;¡vila;¡vila;58;Mujer;3655;43892.13
2026-03-31;¡vila;¡vila;59;Hombre;3091;48589.28
2026-03-31;¡vila;¡vila;59;Mujer;4018;50115.05
2026-03-31;¡vila;¡vila;60;Mujer;3864;51345.68
2026-03-31;¡vila;¡vila;61;Mujer;4264;52944.58
2026-03-31;¡vila;¡vila;62;Hombre;3923;71204.15
2026-03-31;¡vila;¡vila;64;Mujer;4714;62106.76
2026-03-31;¡vila;¡vila;66;Mujer;4738;61912.89
2026-03-31;¡vila;¡vila;68;Hombre;4919;82082.5
2026-03-31;¡vila;¡vila;7;Hombre;256;2732.82
2026-03-31;¡vila;¡vila;70;Hombre;4690;87424.5
2026-03-31;¡vila;¡vila;72;Hombre;5021;87639.02
2026-03-31;¡vila;¡vila;74;Hombre;4531;77430.89
2026-03-31;¡vila;¡vila;74;Mujer;4442;59365.13
2026-03-31;¡vila;¡vila;76;Mujer;5050;69211.11
2026-03-31;¡vila;¡vila;78;Hombre;4564;87247.36
2026-03-31;¡vila;¡vila;8;Mujer;314;3253.34
2026-03-31;¡vila;¡vila;80;Mujer;5000;77628.09
2026-03-31;¡vila;¡vila;81;Hombre;4471;72584.71
2026-03-31;¡vila;¡vila;82;Mujer;5165;74322.27
2026-03-31;¡vila;¡vila;83;Hombre;3528;59899.25
2026-03-31;¡vila;¡vila;86;Mujer;4192;63361.64
2026-03-31;¡vila;¡vila;88;Mujer;3680;51610.94
2026-03-31;¡vila;¡vila;9;Hombre;367;3826.86
2026-03-31;¡vila;¡vila;91;Hombre;2050;36922.13
2026-03-31;¡vila;¡vila;91;Mujer;3965;60699.69
2026-03-31;¡vila;¡vila;92;Mujer;3576;51567.3
2026-03-31;¡vila;¡vila;94;Hombre;1194;18255.66
2026-03-31;¡vila;¡vila;95;Mujer;1713;22731.16
2026-03-31;¡vila;¡vila;96;Mujer;1367;18553.9
2026-03-31;¡vila;¡vila;98;Mujer;629;8225.2
2026-03-31;¡vila;¡vila;100;Hombre;131;2007.94
2026-03-31;¡vila;¡vila;100;Mujer;286;3829.64
2026-03-31;¡vila;¡vila;102;Mujer;158;2304.9
2026-03-31;¡vila;¡vila;103;Hombre;21;271.21
2026-03-31;¡vila;¡vila;105;Mujer;43;1063.54
2026-03-31;¡vila;¡vila;11;Hombre;437;6749.18
2026-03-31;¡vila;¡vila;12;Mujer;246;3732.19
2026-03-31;¡vila;¡vila;13;Hombre;457;7082.17
2026-03-31;¡vila;¡vila;14;Mujer;366;4113.57
2026-03-31;¡vila;¡vila;15;Hombre;463;6549.4
2026-03-31;¡vila;¡vila;15;Mujer;482;4796.34
2026-03-31;¡vila;¡vila;16;Hombre;424;8210.05
2026-03-31;¡vila;¡vila;16;Mujer;481;5093.94
2026-03-31;¡vila;¡vila;18;Hombre;363;6025.24
2026-03-31;¡vila;¡vila;19;Hombre;325;3584.3
2026-03-31;¡vila;¡vila;2;Hombre;344;1959.59
2026-03-31;¡vila;¡vila;2;Mujer;321;1777.52
2026-03-31;¡vila;¡vila;20;Mujer;462;5880.34
2026-03-31;¡vila;¡vila;22;Hombre;313;6992.05
2026-03-31;¡vila;¡vila;23;Hombre;293;3804.09
2026-03-31;¡vila;¡vila;24;Hombre;391;7009.91
2026-03-31;¡vila;¡vila;25;Mujer;611;6266.0
2026-03-31;¡vila;¡vila;27;Hombre;383;7882.15
2026-03-31;¡vila;¡vila;27;Mujer;622;7906.41
2026-03-31;¡vila;¡vila;28;Mujer;544;7036.63
2026-03-31;¡vila;¡vila;29;Hombre;358;4798.31
2026-03-31;¡vila;¡vila;30;Mujer;744;9235.49
2026-03-31;¡vila;¡vila;31;Hombre;401;6026.18
2026-03-31;¡vila;¡vila;37;Hombre;569;8718.84
2026-03-31;¡vila;¡vila;37;Mujer;1026;9608.47
2026-03-31;¡vila;¡vila;38;Mujer;988;11032.56
2026-03-31;¡vila;¡vila;39;Mujer;1085;10774.25
2026-03-31;¡vila;¡vila;40;Hombre;941;12201.5
2026-03-31;¡vila;¡vila;40;Mujer;1348;12820.87
2026-03-31;¡vila;¡vila;43;Mujer;1504;18358.2
2026-03-31;¡vila;¡vila;45;Hombre;1171;16597.28
2026-03-31;¡vila;¡vila;45;Mujer;1612;16451.43
2026-03-31;¡vila;¡vila;46;Hombre;1380;20804.16
2026-03-31;¡vila;¡vila;50;Hombre;1777;28465.66
2026-03-31;¡vila;¡vila;50;Mujer;2313;28008.28
2026-03-31;¡vila;¡vila;52;Hombre;1998;32929.12
2026-03-31;¡vila;¡vila;53;Mujer;2837;32917.83
2026-03-31;¡vila;¡vila;55;Mujer;2898;34653.83
2026-03-31;¡vila;¡vila;56;Mujer;3568;46749.16
2026-03-31;¡vila;¡vila;6;Hombre;314;3394.58
2026-03-31;¡vila;¡vila;6;Mujer;299;3002.48
2026-03-31;¡vila;¡vila;60;Hombre;3541;54971.42
2026-03-31;¡vila;¡vila;61;Hombre;3748;59399.51
2026-03-31;¡vila;¡vila;62;Mujer;4412;59090.92
2026-03-31;¡vila;¡vila;64;Hombre;4296;70179.64
2026-03-31;¡vila;¡vila;65;Mujer;4956;70427.73
2026-03-31;¡vila;¡vila;66;Hombre;4582;80114.11
2026-03-31;¡vila;¡vila;69;Hombre;4481;77675.23
2026-03-31;¡vila;¡vila;7;Mujer;285;3151.93
2026-03-31;¡vila;¡vila;71;Hombre;4899;81687.9
2026-03-31;¡vila;¡vila;71;Mujer;4544;60455.7
2026-03-31;¡vila;¡vila;73;Mujer;4731;64009.88
2026-03-31;¡vila;¡vila;76;Hombre;4282;70999.19
2026-03-31;¡vila;¡vila;77;Hombre;4501;81083.39
2026-03-31;¡vila;¡vila;78;Mujer;5127;73577.43
2026-03-31;¡vila;¡vila;79;Hombre;3959;71122.13
2026-03-31;¡vila;¡vila;79;Mujer;4864;67981.57
2026-03-31;¡vila;¡vila;81;Mujer;5357;74026.04
2026-03-31;¡vila;¡vila;82;Hombre;3683;64610.56
2026-03-31;¡vila;¡vila;84;Hombre;2582;44552.96
2026-03-31;¡vila;¡vila;86;Hombre;2395;41113.56
2026-03-31;¡vila;¡vila;87;Mujer;3547;52874.46
2026-03-31;¡vila;¡vila;88;Hombre;2228;39351.57
2026-03-31;¡vila;¡vila;89;Mujer;4717;68021.16
2026-03-31;¡vila;¡vila;9;Mujer;373;4160.41
2026-03-31;¡vila;¡vila;90;Hombre;1891;33509.79
2026-03-31;¡vila;¡vila;90;Mujer;4053;57717.18
2026-03-31;¡vila;¡vila;92;Hombre;1841;30590.99
2026-03-31;¡vila;¡vila;95;Hombre;918;13221.33
2026-03-31;¡vila;¡vila;96;Hombre;526;7760.61
2026-03-31;¡vila;¡vila;97;Mujer;1125;15555.41
2026-03-31;¡vila;¡vila;98;Hombre;328;4054.55
2026-03-31;¡vila;¡vila;99;Hombre;128;1984.24
2026-03-31;Burgos;Burgos;0;Hombre;1056;22150.26
2026-03-31;Burgos;Burgos;0;Mujer;758;10238.31
2026-03-31;Burgos;Burgos;1;Hombre;928;8527.84
2026-03-31;Burgos;Burgos;10;Mujer;520;6662.19
2026-03-31;Burgos;Burgos;100;Hombre;110;2218.96
2026-03-31;Burgos;Burgos;101;Mujer;415;6089.33
2026-03-31;Burgos;Burgos;105;Mujer;33;595.32
2026-03-31;Burgos;Burgos;107;Mujer;29;330.97
2026-03-31;Burgos;Burgos;11;Mujer;537;5421.9
2026-03-31;Burgos;Burgos;12;Hombre;653;11422.6
2026-03-31;Burgos;Burgos;12;Mujer;514;6234.75
2026-03-31;Burgos;Burgos;14;Mujer;541;6442.94
2026-03-31;Burgos;Burgos;15;Hombre;749;13220.96
2026-03-31;Burgos;Burgos;16;Mujer;807;15448.37
2026-03-31;Burgos;Burgos;17;Hombre;656;10397.1
2026-03-31;Burgos;Burgos;17;Mujer;930;11339.77
2026-03-31;Burgos;Burgos;18;Mujer;769;8556.07
2026-03-31;Burgos;Burgos;19;Mujer;854;10431.29
2026-03-31;Burgos;Burgos;20;Mujer;786;8317.03
2026-03-31;Burgos;Burgos;23;Mujer;1051;13957.82
2026-03-31;Burgos;Burgos;25;Mujer;1020;13380.08
2026-03-31;Burgos;Burgos;28;Hombre;627;12101.79
2026-03-31;Burgos;Burgos;3;Hombre;610;8123.6
2026-03-31;Burgos;Burgos;31;Hombre;708;10755.21
2026-03-31;Burgos;Burgos;32;Hombre;847;17406.7
2026-03-31;Burgos;Burgos;34;Mujer;1568;18665.4
2026-03-31;Burgos;Burgos;35;Mujer;1724;21682.38
2026-03-31;Burgos;Burgos;36;Mujer;1999;25421.74
2026-03-31;Burgos;Burgos;37;Mujer;2079;22999.25
2026-03-31;Burgos;Burgos;39;Mujer;2425;30649.84
2026-03-31;Burgos;Burgos;41;Hombre;1542;26237.58
2026-03-31;Burgos;Burgos;43;Hombre;1805;27035.38
2026-03-31;Burgos;Burgos;44;Hombre;2196;39238.54
2026-03-31;Burgos;Burgos;45;Hombre;2213;34844.59
2026-03-31;Burgos;Burgos;53;Hombre;3874;66710.04
2026-03-31;Burgos;Burgos;53;Mujer;5212;67575.12
2026-03-31;Burgos;Burgos;54;Hombre;4936;80501.33
2026-03-31;Burgos;Burgos;54;Mujer;5251;66042.32
2026-03-31;Burgos;Burgos;57;Hombre;5637;95225.72
2026-03-31;Burgos;Burgos;58;Hombre;5584;94481.86
2026-03-31;Burgos;Burgos;59;Mujer;6259;85530.21
2026-03-31;Burgos;Burgos;6;Hombre;531;7620.11
2026-03-31;Burgos;Burgos;62;Mujer;6914;101580.41
2026-03-31;Burgos;Burgos;64;Mujer;7542;106115.13
2026-03-31;Burgos;Burgos;66;Mujer;8160;117241.05
2026-03-31;Burgos;Burgos;67;Hombre;8728;155353.96
2026-03-31;Burgos;Burgos;69;Mujer;7729;115753.17
2026-03-31;Burgos;Burgos;70;Mujer;8209;122287.5
2026-03-31;Burgos;Burgos;71;Hombre;8100;147750.44
2026-03-31;Burgos;Burgos;71;Mujer;7936;115457.55
2026-03-31;Burgos;Burgos;72;Hombre;8543;154992.14
2026-03-31;Burgos;Burgos;73;Hombre;8469;152243.28
2026-03-31;Burgos;Burgos;74;Hombre;8660;157152.72
2026-03-31;Burgos;Burgos;76;Mujer;8105;119091.43
2026-03-31;Burgos;Burgos;78;Hombre;8266;157096.22
2026-03-31;Burgos;Burgos;79;Hombre;7643;148938.03
2026-03-31;Burgos;Burgos;79;Mujer;8813;137866.31
2026-03-31;Burgos;Burgos;8;Hombre;610;9870.22
2026-03-31;Burgos;Burgos;8;Mujer;509;9145.66
2026-03-31;Burgos;Burgos;80;Mujer;9414;141643.74
2026-03-31;Burgos;Burgos;84;Hombre;5394;100135.41
2026-03-31;Burgos;Burgos;87;Hombre;3715;69579.69
2026-03-31;Burgos;Burgos;88;Mujer;6546;103963.19
2026-03-31;Burgos;Burgos;9;Mujer;480;6530.85
2026-03-31;Burgos;Burgos;91;Hombre;3074;56327.52
2026-03-31;Burgos;Burgos;92;Hombre;2558;46185.19
2026-03-31;Burgos;Burgos;94;Hombre;1333;23347.69
2026-03-31;Burgos;Burgos;94;Mujer;4179;67832.67
2026-03-31;Burgos;Burgos;96;Mujer;2526;41414.32
2026-03-31;Burgos;Burgos;97;Mujer;2006;30120.24
2026-03-31;Burgos;Burgos;99;Hombre;185;3139.35
2026-03-31;Burgos;Burgos;99;Mujer;874;14033.92
2026-03-31;Burgos;Burgos;1;Mujer;738;8441.58
2026-03-31;Burgos;Burgos;10;Hombre;666;10782.66
2026-03-31;Burgos;Burgos;100;Mujer;618;9589.77
2026-03-31;Burgos;Burgos;101;Hombre;69;1284.62
2026-03-31;Burgos;Burgos;102;Hombre;24;287.06
2026-03-31;Burgos;Burgos;102;Mujer;228;3306.87
2026-03-31;Burgos;Burgos;103;Hombre;18;173.03
2026-03-31;Burgos;Burgos;104;Hombre;23;723.54
2026-03-31;Burgos;Burgos;106;Mujer;5;26.61
2026-03-31;Burgos;Burgos;11;Hombre;663;8476.76
2026-03-31;Burgos;Burgos;15;Mujer;612;10022.26
2026-03-31;Burgos;Burgos;16;Hombre;643;10880.05
2026-03-31;Burgos;Burgos;2;Mujer;556;6748.88
2026-03-31;Burgos;Burgos;20;Hombre;607;9991.48
2026-03-31;Burgos;Burgos;21;Hombre;512;8247.89
2026-03-31;Burgos;Burgos;24;Hombre;551;10781.48
2026-03-31;Burgos;Burgos;26;Mujer;1039;13865.23
2026-03-31;Burgos;Burgos;29;Mujer;1107;12414.17
2026-03-31;Burgos;Burgos;30;Hombre;629;13579.72
2026-03-31;Burgos;Burgos;30;Mujer;1146;15293.07
2026-03-31;Burgos;Burgos;32;Mujer;1631;20929.93
2026-03-31;Burgos;Burgos;33;Hombre;839;13880.71
2026-03-31;Burgos;Burgos;33;Mujer;1598;18975.99
2026-03-31;Burgos;Burgos;34;Hombre;796;11545.39
2026-03-31;Burgos;Burgos;35;Hombre;1054;14181.59
2026-03-31;Burgos;Burgos;37;Hombre;1132;18984.3
2026-03-31;Burgos;Burgos;38;Hombre;1170;24731.75
2026-03-31;Burgos;Burgos;38;Mujer;2024;23920.54
2026-03-31;Burgos;Burgos;40;Mujer;2490;32926.16
2026-03-31;Burgos;Burgos;41;Mujer;2571;31000.3
2026-03-31;Burgos;Burgos;45;Mujer;3698;48026.83
2026-03-31;Burgos;Burgos;46;Hombre;2461;40402.57
2026-03-31;Burgos;Burgos;46;Mujer;3709;53247.91
2026-03-31;Burgos;Burgos;48;Mujer;4203;59492.05
2026-03-31;Burgos;Burgos;49;Mujer;4647;67779.77
2026-03-31;Burgos;Burgos;5;Hombre;464;7817.66
2026-03-31;Burgos;Burgos;50;Hombre;3335;55022.61
2026-03-31;Burgos;Burgos;50;Mujer;5307;72671.56
2026-03-31;Burgos;Burgos;51;Mujer;5038;71476.06
2026-03-31;Burgos;Burgos;52;Hombre;4024;62284.52
2026-03-31;Burgos;Burgos;52;Mujer;5115;71009.24
2026-03-31;Burgos;Burgos;55;Mujer;5329;74453.83
2026-03-31;Burgos;Burgos;56;Hombre;5034;84262.76
2026-03-31;Burgos;Burgos;56;Mujer;5938;81061.16
2026-03-31;Burgos;Burgos;59;Hombre;5872;98273.66
2026-03-31;Burgos;Burgos;6;Mujer;512;3440.73
2026-03-31;Burgos;Burgos;60;Mujer;6559;87152.85
2026-03-31;Burgos;Burgos;61;Hombre;6495;110117.93
2026-03-31;Burgos;Burgos;61;Mujer;7352;101303.01
2026-03-31;Burgos;Burgos;63;Hombre;7106;123223.79
2026-03-31;Burgos;Burgos;64;Hombre;7687;142078.26
2026-03-31;Burgos;Burgos;65;Hombre;8217;150431.81
2026-03-31;Burgos;Burgos;66;Hombre;8635;160283.59
2026-03-31;Burgos;Burgos;67;Mujer;8108;119758.85
2026-03-31;Burgos;Burgos;68;Hombre;9079;163070.97
2026-03-31;Burgos;Burgos;68;Mujer;8750;126234.08
2026-03-31;Burgos;Burgos;7;Hombre;540;7736.13
2026-03-31;Burgos;Burgos;7;Mujer;491;7388.25
2026-03-31;Burgos;Burgos;72;Mujer;8085;118304.64
2026-03-31;Burgos;Burgos;73;Mujer;8265;126403.9
2026-03-31;Burgos;Burgos;74;Mujer;7710;120127.61
2026-03-31;Burgos;Burgos;75;Hombre;8480;163868.9
2026-03-31;Burgos;Burgos;77;Hombre;8880;162195.49
2026-03-31;Burgos;Burgos;80;Hombre;8618;163894.64
2026-03-31;Burgos;Burgos;81;Hombre;7300;143683.82
2026-03-31;Burgos;Burgos;83;Mujer;8708;132771.87
2026-03-31;Burgos;Burgos;87;Mujer;6561;108259.03
2026-03-31;Burgos;Burgos;89;Hombre;3767;73313.99
2026-03-31;Burgos;Burgos;9;Hombre;598;7106.22
