fecha;provincia;Sexo;edad;personas_vacunadas_campaña_2025_acumulado;porcentaje_residentes_campaña_2025;sigla
2026-02-08;Palencia;Hombre;13-19;35;0.709076175;PA
2026-02-08;Palencia;Hombre;20-29;113;1.55862069;PA
2026-02-08;Palencia;Hombre;40-49;370;3.27636589;PA
2026-02-08;Palencia;Hombre;50-59;835;6.678931371;PA
2026-02-08;Palencia;Hombre;70-79;3937;44.79462965;PA
2026-02-08;Palencia;Hombre;80-89;2463;59.43532819;PA
2026-02-08;Palencia;Mujer;30-39;231;3.00390117;PA
2026-02-08;Palencia;Hombre;0-4;5;0.207986689;PA
2026-02-08;Palencia;Hombre;05-12;13;0.25757876;PA
2026-02-08;Palencia;Hombre;30-39;183;2.185074627;PA
2026-02-08;Palencia;Mujer;0-4;4;0.182648402;PA
2026-02-08;Palencia;Mujer;05-12;17;0.360016942;PA
2026-02-08;Palencia;Mujer;20-29;89;1.327763688;PA
2026-02-08;Palencia;Mujer;40-49;421;3.876611418;PA
2026-02-08;Palencia;Mujer;50-59;810;6.755629691;PA
2026-02-08;Palencia;Hombre;60-69;2239;17.22042763;PA
2026-02-08;Palencia;Hombre;>89;764;72.21172023;PA
2026-02-08;Palencia;Mujer;13-19;27;0.5841627;PA
2026-02-08;Palencia;Mujer;60-69;1845;14.21855734;PA
2026-02-08;Palencia;Mujer;70-79;3222;35.25549841;PA
2026-02-08;Palencia;Mujer;80-89;3182;51.99346405;PA
2026-02-08;Palencia;Mujer;>89;1945;67.30103806;PA
2026-02-08;Salamanca;Hombre;0-4;9;0.190677966;SA
2026-02-08;Salamanca;Hombre;20-29;157;0.982601076;SA
2026-02-08;Salamanca;Hombre;30-39;338;2.033205005;SA
2026-02-08;Salamanca;Hombre;80-89;5839;57.44785518;SA
2026-02-08;Salamanca;Mujer;0-4;8;0.181077411;SA
2026-02-08;Salamanca;Mujer;13-19;76;0.7555423;SA
2026-02-08;Salamanca;Mujer;20-29;325;2.099211988;SA
2026-02-08;Salamanca;Mujer;30-39;608;3.722297049;SA
2026-02-08;Salamanca;Hombre;05-12;32;0.324313368;SA
2026-02-08;Salamanca;Hombre;13-19;67;0.618709022;SA
2026-02-08;Salamanca;Hombre;40-49;709;3.254981177;SA
2026-02-08;Salamanca;Hombre;60-69;4234;17.33895737;SA
2026-02-08;Salamanca;Hombre;70-79;7393;44.10834676;SA
2026-02-08;Salamanca;Mujer;05-12;16;0.17015846;SA
2026-02-08;Salamanca;Mujer;40-49;982;4.44545043;SA
2026-02-08;Salamanca;Mujer;50-59;1721;6.527345824;SA
2026-02-08;Salamanca;Mujer;60-69;3785;15.05868311;SA
2026-02-08;Salamanca;Mujer;70-79;6983;36.2922925;SA
2026-02-08;Salamanca;Hombre;50-59;1477;5.903277378;SA
2026-02-08;Salamanca;Hombre;>89;2028;68.69918699;SA
2026-02-08;Salamanca;Mujer;80-89;7503;51.67355372;SA
2026-02-08;Salamanca;Mujer;>89;4231;67.35116205;SA
2026-02-08;Segovia;Hombre;05-12;14;0.253531329;SE
2026-02-08;Segovia;Hombre;30-39;159;1.766470392;SE
2026-02-08;Segovia;Hombre;50-59;866;6.714219259;SE
2026-02-08;Segovia;Mujer;13-19;40;0.73964497;SE
2026-02-08;Segovia;Mujer;20-29;180;2.342529932;SE
2026-02-08;Segovia;Mujer;50-59;1091;8.776445982;SE
2026-02-08;Segovia;Hombre;0-4;1;0.037965072;SE
2026-02-08;Segovia;Hombre;13-19;51;0.89223233;SE
2026-02-08;Segovia;Hombre;40-49;356;3.105644247;SE
2026-02-08;Segovia;Hombre;80-89;2528;67.75663361;SE
2026-02-08;Segovia;Mujer;0-4;2;0.081037277;SE
2026-02-08;Segovia;Mujer;05-12;15;0.284522003;SE
2026-02-08;Segovia;Mujer;30-39;289;3.50941105;SE
2026-02-08;Segovia;Mujer;40-49;535;4.812449402;SE
2026-02-08;Segovia;Mujer;70-79;3343;46.32118609;SE
2026-02-08;Segovia;Mujer;>89;1846;75.77996716;SE
2026-02-08;Segovia;Hombre;20-29;93;1.100852273;SE
2026-02-08;Segovia;Hombre;60-69;2580;21.91268898;SE
2026-02-08;Segovia;Hombre;70-79;3789;53.30613393;SE
2026-02-08;Segovia;Hombre;>89;876;78.07486631;SE
2026-02-08;Segovia;Mujer;60-69;2406;21.80928209;SE
2026-02-08;Segovia;Mujer;80-89;3417;61.74557282;SE
2026-02-08;Soria;Hombre;05-12;1;0.03257329;SO
2026-02-08;Soria;Hombre;60-69;1375;20.33722822;SO
2026-02-08;Soria;Mujer;0-4;0;0.0;SO
2026-02-08;Soria;Mujer;60-69;1117;17.9437751;SO
2026-02-08;Soria;Mujer;70-79;1941;43.97371998;SO
2026-02-08;Soria;Mujer;80-89;2236;65.07566938;SO
2026-02-08;Soria;Mujer;>89;1318;74.50537027;SO
2026-02-08;Soria;Hombre;0-4;1;0.066711141;SO
2026-02-08;Soria;Hombre;20-29;33;0.692259283;SO
2026-02-08;Soria;Hombre;40-49;174;2.749683944;SO
2026-02-08;Soria;Hombre;50-59;434;5.950095969;SO
2026-02-08;Soria;Hombre;70-79;2199;49.28283281;SO
2026-02-08;Soria;Hombre;80-89;1821;69.13439636;SO
2026-02-08;Soria;Hombre;>89;692;80.55878929;SO
2026-02-08;Soria;Mujer;13-19;11;0.38718761;SO
2026-02-08;Soria;Mujer;20-29;66;1.56102176;SO
2026-02-08;Soria;Hombre;13-19;8;0.254858235;SO
2026-02-08;Soria;Hombre;30-39;70;1.393034826;SO
2026-02-08;Soria;Mujer;05-12;0;0.0;SO
2026-02-08;Soria;Mujer;30-39;143;3.121589173;SO
2026-02-08;Soria;Mujer;40-49;220;3.670949441;SO
2026-02-08;Soria;Mujer;50-59;496;7.491315511;SO
2026-02-08;Valladolid;Hombre;0-4;11;0.131516021;VA
2026-02-08;Valladolid;Hombre;05-12;47;0.257830929;VA
2026-02-08;Valladolid;Hombre;30-39;645;2.405728992;VA
2026-02-08;Valladolid;Hombre;70-79;13678;52.86183575;VA
2026-02-08;Valladolid;Mujer;05-12;33;0.192487168;VA
2026-02-08;Valladolid;Mujer;13-19;195;1.077705317;VA
2026-02-08;Valladolid;Mujer;30-39;1115;4.220447405;VA
2026-02-08;Valladolid;Hombre;13-19;206;1.067855477;VA
2026-02-08;Valladolid;Hombre;80-89;9093;68.02573502;VA
2026-02-08;Valladolid;Mujer;0-4;7;0.088383838;VA
2026-02-08;Valladolid;Mujer;50-59;3392;7.863501484;VA
2026-02-08;Valladolid;Mujer;60-69;8475;22.24818208;VA
2026-02-08;Valladolid;Mujer;70-79;12920;42.44275812;VA
2026-02-08;Valladolid;Mujer;80-89;11344;59.56106269;VA
2026-02-08;Valladolid;Mujer;>89;4905;73.15436242;VA
2026-02-08;Valladolid;Hombre;20-29;356;1.403453442;VA
2026-02-08;Valladolid;Hombre;40-49;1501;3.7495004;VA
2026-02-08;Valladolid;Hombre;50-59;3199;7.56354179;VA
2026-02-08;Valladolid;Hombre;60-69;8872;25.37975227;VA
2026-02-08;Valladolid;Hombre;>89;2131;76.21602289;VA
2026-02-08;Valladolid;Mujer;20-29;574;2.357870523;VA
2026-02-08;Valladolid;Mujer;40-49;1959;4.907437561;VA
2026-02-08;Zamora;Hombre;13-19;13;0.288888889;ZA
2026-02-08;Zamora;Hombre;30-39;116;1.446023436;ZA
2026-02-08;Zamora;Hombre;50-59;620;4.828284402;ZA
2026-02-08;Zamora;Hombre;60-69;2116;15.25594809;ZA
2026-02-08;Zamora;Hombre;80-89;3530;57.61384038;ZA
2026-02-08;Zamora;Mujer;0-4;0;0.0;ZA
2026-02-08;Zamora;Mujer;13-19;17;0.40065991;ZA
2026-02-08;Zamora;Mujer;20-29;78;1.194121249;ZA
2026-02-08;Zamora;Mujer;40-49;360;3.375843961;ZA
2026-02-08;Zamora;Mujer;50-59;672;5.367412141;ZA
2026-02-08;Zamora;Mujer;60-69;1689;12.78189799;ZA
2026-02-08;Zamora;Mujer;70-79;3615;33.81665108;ZA
2026-02-08;Zamora;Hombre;20-29;59;0.841894977;ZA
2026-02-08;Zamora;Hombre;40-49;274;2.408579466;ZA
2026-02-08;Zamora;Hombre;70-79;4265;42.48007968;ZA
2026-02-08;Zamora;Mujer;05-12;4;0.099527246;ZA
2026-02-08;Zamora;Mujer;30-39;190;2.557544757;ZA
2026-02-08;Zamora;Hombre;0-4;0;0.0;ZA
2026-02-08;Zamora;Hombre;05-12;7;0.16021973;ZA
2026-02-08;Zamora;Hombre;>89;1266;67.48400853;ZA
2026-02-08;Zamora;Mujer;80-89;4431;50.87256028;ZA
2026-02-08;Zamora;Mujer;>89;2352;63.82632293;ZA
2026-02-01;Ávila;Hombre;0-4;2;0.080645161;AV
2026-02-01;Ávila;Hombre;50-59;709;5.578284815;AV
2026-02-01;Ávila;Hombre;70-79;3681;43.34667923;AV
2026-02-01;Ávila;Mujer;05-12;4;0.080224629;AV
2026-02-01;Ávila;Mujer;40-49;377;3.492357573;AV
2026-02-01;Ávila;Mujer;70-79;3142;36.62858475;AV
2026-02-01;Ávila;Mujer;>89;1653;58.30687831;AV
2026-02-01;Ávila;Hombre;13-19;36;0.636942675;AV
2026-02-01;Ávila;Hombre;20-29;86;1.131132448;AV
2026-02-01;Ávila;Hombre;60-69;2214;17.32665519;AV
2026-02-01;Ávila;Hombre;>89;877;61.11498258;AV
2026-02-01;Ávila;Mujer;0-4;0;0.0;AV
2026-02-01;Ávila;Mujer;13-19;25;0.487614589;AV
2026-02-01;Ávila;Mujer;20-29;110;1.580005745;AV
2026-02-01;Ávila;Mujer;30-39;206;2.601995705;AV
2026-02-01;Ávila;Mujer;50-59;800;6.488240065;AV
2026-02-01;Ávila;Mujer;60-69;1936;16.31002527;AV
2026-02-01;Ávila;Mujer;80-89;3151;50.10335506;AV
2026-02-01;Ávila;Hombre;05-12;9;0.167722698;AV
2026-02-01;Ávila;Hombre;30-39;140;1.687153531;AV
2026-02-01;Ávila;Hombre;40-49;301;2.659010601;AV
2026-02-01;Ávila;Hombre;80-89;2568;55.29715762;AV
2026-02-01;Burgos;Hombre;30-39;260;1.309296002;BU
2026-02-01;Burgos;Hombre;80-89;5882;63.62358031;BU
2026-02-01;Burgos;Mujer;13-19;67;0.551258845;BU
2026-02-01;Burgos;Mujer;20-29;263;1.613496933;BU
2026-02-01;Burgos;Mujer;30-39;453;2.480832421;BU
2026-02-01;Burgos;Mujer;60-69;4064;15.63497865;BU
2026-02-01;Burgos;Mujer;80-89;7374;56.86743271;BU
2026-02-01;Burgos;Mujer;>89;4082;69.86137258;BU
2026-02-01;Burgos;Hombre;05-12;21;0.167973124;BU
2026-02-01;Burgos;Hombre;13-19;71;0.547670472;BU
2026-02-01;Burgos;Hombre;20-29;138;0.754428165;BU
2026-02-01;Burgos;Hombre;60-69;4666;17.66220002;BU
2026-02-01;Burgos;Hombre;70-79;8445;45.45699214;BU
2026-02-01;Burgos;Hombre;>89;1664;70.6581741;BU
2026-02-01;Burgos;Mujer;0-4;4;0.075800644;BU
2026-02-01;Burgos;Mujer;40-49;885;3.483154912;BU
2026-02-01;Burgos;Hombre;0-4;4;0.07029877;BU
2026-02-01;Burgos;Hombre;40-49;639;2.403068707;BU
2026-02-01;Burgos;Hombre;50-59;1488;5.132981476;BU
2026-02-01;Burgos;Mujer;05-12;12;0.101841636;BU
2026-02-01;Burgos;Mujer;50-59;1697;6.045815669;BU
2026-02-01;Burgos;Mujer;70-79;7292;38.12411774;BU
2026-02-01;Castilla y León;Hombre;20-29;1184;1.778695061;Castilla y LE
2026-02-01;Castilla y León;Hombre;30-39;2215;3.195045389;Castilla y LE
2026-02-01;Castilla y León;Hombre;60-69;34155;16.67514093;Castilla y LE
2026-02-01;Castilla y León;Mujer;0-4;33;0.101405186;Castilla y LE
2026-02-01;Castilla y León;Mujer;20-29;1925;1.380753516;Castilla y LE
2026-02-01;Castilla y León;Mujer;30-39;3779;2.46039743;Castilla y LE
2026-02-01;Castilla y León;Mujer;60-69;30298;17.810945;Castilla y LE
2026-02-01;Castilla y León;Mujer;70-79;51457;41.59750519;Castilla y LE
2026-02-01;Castilla y León;Hombre;40-49;5045;3.967104951;Castilla y LE
2026-02-01;Castilla y León;Hombre;50-59;11314;6.590876689;Castilla y LE
2026-02-01;Castilla y León;Hombre;70-79;57184;37.68875962;Castilla y LE
2026-02-01;Castilla y León;Hombre;80-89;41082;54.12621862;Castilla y LE
2026-02-01;Castilla y León;Hombre;>89;12883;67.32486844;Castilla y LE
2026-02-01;Castilla y León;Mujer;05-12;124;0.19250763;Castilla y LE
2026-02-01;Castilla y León;Mujer;>89;27913;68.19406106;Castilla y LE
2026-02-01;Castilla y León;Hombre;0-4;39;0.093084707;Castilla y LE
2026-02-01;Castilla y León;Hombre;05-12;164;0.170395512;Castilla y LE
2026-02-01;Castilla y León;Hombre;13-19;536;0.666604698;Castilla y LE
2026-02-01;Castilla y León;Mujer;13-19;505;0.665424883;Castilla y LE
2026-02-01;Castilla y León;Mujer;40-49;6705;3.438562067;Castilla y LE
2026-02-01;Castilla y León;Mujer;50-59;12515;6.265042455;Castilla y LE
2026-02-01;Castilla y León;Mujer;80-89;52389;56.98319928;Castilla y LE
2026-02-01;León;Hombre;05-12;20;0.15470297;LE
2026-02-01;León;Hombre;30-39;281;1.261673851;LE
2026-02-01;León;Hombre;80-89;7289;55.80736544;LE
2026-02-01;León;Mujer;05-12;23;0.191730577;LE
2026-02-01;León;Mujer;40-49;954;3.01041338;LE
2026-02-01;León;Mujer;50-59;1815;5.052895323;LE
2026-02-01;León;Hombre;60-69;5728;16.17622141;LE
2026-02-01;León;Hombre;>89;2579;66.19609856;LE
2026-02-01;León;Mujer;20-29;213;1.160130719;LE
2026-02-01;León;Mujer;>89;5563;61.9418773;LE
2026-02-01;León;Hombre;0-4;6;0.100217137;LE
2026-02-01;León;Hombre;13-19;48;0.359389039;LE
2026-02-01;León;Hombre;20-29;124;0.621585042;LE
2026-02-01;León;Hombre;40-49;701;2.210519677;LE
2026-02-01;León;Hombre;50-59;1670;4.716048685;LE
2026-02-01;León;Hombre;70-79;9624;39.89388161;LE
2026-02-01;León;Mujer;0-4;6;0.109051254;LE
2026-02-01;León;Mujer;13-19;45;0.352692217;LE
2026-02-01;León;Mujer;30-39;534;2.542251845;LE
2026-02-01;León;Mujer;60-69;4870;13.3783858;LE
2026-02-01;León;Mujer;70-79;8867;32.47390588;LE
2026-02-01;León;Mujer;80-89;9670;48.34033193;LE
2026-02-01;Palencia;Hombre;0-4;5;0.207986689;PA
2026-02-01;Palencia;Hombre;40-49;367;3.249800762;PA
2026-02-01;Palencia;Hombre;60-69;2231;17.15889863;PA
2026-02-01;Palencia;Mujer;20-29;88;1.312844995;PA
2026-02-01;Palencia;Mujer;80-89;3183;52.00980392;PA
2026-02-01;Palencia;Mujer;>89;1945;67.30103806;PA
2026-02-01;Palencia;Hombre;30-39;183;2.185074627;PA
2026-02-01;Palencia;Hombre;>89;764;72.21172023;PA
2026-02-01;Palencia;Mujer;30-39;230;2.990897269;PA
2026-02-01;Palencia;Mujer;60-69;1842;14.19543773;PA
2026-02-01;Palencia;Hombre;05-12;13;0.25757876;PA
2026-02-01;Palencia;Hombre;13-19;35;0.709076175;PA
2026-02-01;Palencia;Hombre;20-29;113;1.55862069;PA
2026-02-01;Palencia;Hombre;50-59;826;6.606942889;PA
2026-02-01;Palencia;Hombre;70-79;3934;44.76049607;PA
2026-02-01;Palencia;Hombre;80-89;2463;59.43532819;PA
2026-02-01;Palencia;Mujer;0-4;4;0.182648402;PA
2026-02-01;Palencia;Mujer;05-12;17;0.360016942;PA
2026-02-01;Palencia;Mujer;13-19;27;0.5841627;PA
2026-02-01;Palencia;Mujer;40-49;419;3.858195212;PA
2026-02-01;Palencia;Mujer;50-59;803;6.697247706;PA
2026-02-01;Palencia;Mujer;70-79;3221;35.2445563;PA
2026-02-01;Salamanca;Hombre;05-12;32;0.324313368;SA
2026-02-01;Salamanca;Hombre;13-19;67;0.618709022;SA
2026-02-01;Salamanca;Hombre;30-39;338;2.033205005;SA
2026-02-01;Salamanca;Hombre;40-49;708;3.25039023;SA
2026-02-01;Salamanca;Hombre;50-59;1477;5.903277378;SA
2026-02-01;Salamanca;Hombre;>89;2026;68.63143631;SA
2026-02-01;Salamanca;Mujer;0-4;8;0.181077411;SA
2026-02-01;Salamanca;Mujer;05-12;15;0.159523556;SA
2026-02-01;Salamanca;Mujer;30-39;607;3.71617485;SA
2026-02-01;Salamanca;Mujer;50-59;1720;6.523553061;SA
2026-02-01;Salamanca;Hombre;0-4;9;0.190677966;SA
2026-02-01;Salamanca;Hombre;60-69;4230;17.32257668;SA
2026-02-01;Salamanca;Hombre;70-79;7391;44.0964143;SA
2026-02-01;Salamanca;Mujer;40-49;982;4.44545043;SA
2026-02-01;Salamanca;Mujer;60-69;3782;15.04674756;SA
2026-02-01;Salamanca;Mujer;70-79;6981;36.28189803;SA
2026-02-01;Salamanca;Mujer;80-89;7500;51.65289256;SA
2026-02-01;Salamanca;Hombre;20-29;157;0.982601076;SA
2026-02-01;Salamanca;Hombre;80-89;5838;57.43801653;SA
2026-02-01;Salamanca;Mujer;13-19;76;0.7555423;SA
2026-02-01;Salamanca;Mujer;20-29;323;2.08629376;SA
2026-02-01;Salamanca;Mujer;>89;4228;67.30340656;SA
2026-02-01;Segovia;Hombre;30-39;159;1.766470392;SE
2026-02-01;Segovia;Hombre;50-59;865;6.706466119;SE
2026-02-01;Segovia;Hombre;60-69;2577;21.8872091;SE
2026-02-01;Segovia;Hombre;70-79;3789;53.30613393;SE
2026-02-01;Segovia;Hombre;80-89;2528;67.75663361;SE
2026-02-01;Segovia;Mujer;13-19;39;0.721153846;SE
2026-02-01;Segovia;Mujer;20-29;180;2.342529932;SE
2026-02-01;Segovia;Mujer;60-69;2405;21.80021755;SE
2026-02-01;Segovia;Mujer;>89;1844;75.69786535;SE
2026-02-01;Segovia;Hombre;05-12;14;0.253531329;SE
2026-02-01;Segovia;Hombre;13-19;51;0.89223233;SE
2026-02-01;Segovia;Hombre;>89;875;77.98573975;SE
2026-02-01;Segovia;Mujer;0-4;2;0.081037277;SE
2026-02-01;Segovia;Mujer;30-39;289;3.50941105;SE
2026-02-01;Segovia;Mujer;40-49;534;4.803454169;SE
2026-02-01;Segovia;Mujer;50-59;1091;8.776445982;SE
2026-02-01;Segovia;Mujer;70-79;3342;46.30732992;SE
2026-02-01;Segovia;Mujer;80-89;3417;61.74557282;SE
2026-02-01;Segovia;Hombre;0-4;1;0.037965072;SE
2026-02-01;Segovia;Hombre;20-29;93;1.100852273;SE
2026-02-01;Segovia;Hombre;40-49;356;3.105644247;SE
2026-02-01;Segovia;Mujer;05-12;15;0.284522003;SE
2026-02-01;Soria;Hombre;0-4;1;0.066711141;SO
2026-02-01;Soria;Hombre;13-19;8;0.254858235;SO
2026-02-01;Soria;Hombre;20-29;33;0.692259283;SO
2026-02-01;Soria;Hombre;50-59;434;5.950095969;SO
2026-02-01;Soria;Hombre;80-89;1820;69.09643128;SO
2026-02-01;Soria;Hombre;>89;690;80.32596042;SO
2026-02-01;Soria;Mujer;>89;1317;74.44884115;SO
2026-02-01;Soria;Hombre;05-12;1;0.03257329;SO
2026-02-01;Soria;Hombre;60-69;1375;20.33722822;SO
2026-02-01;Soria;Hombre;70-79;2197;49.23800986;SO
2026-02-01;Soria;Mujer;0-4;0;0.0;SO
2026-02-01;Soria;Mujer;13-19;11;0.38718761;SO
2026-02-01;Soria;Mujer;20-29;66;1.56102176;SO
2026-02-01;Soria;Mujer;30-39;143;3.121589173;SO
2026-02-01;Soria;Mujer;70-79;1939;43.92840961;SO
2026-02-01;Soria;Hombre;30-39;70;1.393034826;SO
2026-02-01;Soria;Hombre;40-49;173;2.733881163;SO
2026-02-01;Soria;Mujer;05-12;0;0.0;SO
2026-02-01;Soria;Mujer;40-49;220;3.670949441;SO
2026-02-01;Soria;Mujer;50-59;496;7.491315511;SO
2026-02-01;Soria;Mujer;60-69;1115;17.91164659;SO
2026-02-01;Soria;Mujer;80-89;2235;65.04656577;SO
2026-02-01;Valladolid;Hombre;05-12;47;0.257830929;VA
2026-02-01;Valladolid;Hombre;20-29;356;1.403453442;VA
2026-02-01;Valladolid;Hombre;40-49;1501;3.7495004;VA
2026-02-01;Valladolid;Hombre;80-89;9089;67.99581058;VA
2026-02-01;Valladolid;Mujer;40-49;1957;4.902427416;VA
2026-02-01;Valladolid;Mujer;60-69;8471;22.23768146;VA
2026-02-01;Valladolid;Mujer;70-79;12914;42.42304786;VA
2026-02-01;Valladolid;Mujer;>89;4906;73.16927666;VA
2026-02-01;Valladolid;Hombre;30-39;645;2.405728992;VA
2026-02-01;Valladolid;Mujer;05-12;33;0.192487168;VA
2026-02-01;Valladolid;Mujer;13-19;195;1.077705317;VA
2026-02-01;Valladolid;Mujer;20-29;575;2.361978311;VA
2026-02-01;Valladolid;Mujer;50-59;3389;7.856546736;VA
2026-02-01;Valladolid;Hombre;0-4;11;0.131516021;VA
2026-02-01;Valladolid;Hombre;13-19;206;1.067855477;VA
2026-02-01;Valladolid;Hombre;50-59;3198;7.561177444;VA
2026-02-01;Valladolid;Hombre;60-69;8869;25.37117029;VA
2026-02-01;Valladolid;Hombre;70-79;13675;52.85024155;VA
2026-02-01;Valladolid;Hombre;>89;2131;76.21602289;VA
2026-02-01;Valladolid;Mujer;0-4;7;0.088383838;VA
2026-02-01;Valladolid;Mujer;30-39;1116;4.22423256;VA
2026-02-01;Valladolid;Mujer;80-89;11340;59.54006091;VA
2026-02-01;Zamora;Hombre;50-59;617;4.804921735;ZA
2026-02-01;Zamora;Hombre;60-69;2116;15.25594809;ZA
2026-02-01;Zamora;Hombre;80-89;3529;57.59751918;ZA
2026-02-01;Zamora;Mujer;60-69;1687;12.76676252;ZA
2026-02-01;Zamora;Mujer;>89;2352;63.82632293;ZA
2026-02-01;Zamora;Hombre;0-4;0;0.0;ZA
2026-02-01;Zamora;Hombre;30-39;116;1.446023436;ZA
2026-02-01;Zamora;Hombre;70-79;4262;42.4501992;ZA
2026-02-01;Zamora;Mujer;0-4;0;0.0;ZA
2026-02-01;Zamora;Mujer;13-19;17;0.40065991;ZA
2026-02-01;Zamora;Mujer;20-29;78;1.194121249;ZA
2026-02-01;Zamora;Mujer;30-39;188;2.530623233;ZA
2026-02-01;Zamora;Mujer;50-59;671;5.35942492;ZA
2026-02-01;Zamora;Mujer;70-79;3616;33.82600561;ZA
2026-02-01;Zamora;Mujer;80-89;4430;50.86107922;ZA
2026-02-01;Zamora;Hombre;05-12;7;0.16021973;ZA
2026-02-01;Zamora;Hombre;13-19;12;0.266666667;ZA
2026-02-01;Zamora;Hombre;20-29;59;0.841894977;ZA
2026-02-01;Zamora;Hombre;40-49;274;2.408579466;ZA
2026-02-01;Zamora;Hombre;>89;1267;67.53731343;ZA
2026-02-01;Zamora;Mujer;05-12;4;0.099527246;ZA
2026-02-01;Zamora;Mujer;40-49;358;3.357089272;ZA
2026-01-25;Ávila;Hombre;30-39;139;1.675102434;AV
2026-01-25;Ávila;Hombre;>89;877;61.11498258;AV
2026-01-25;Ávila;Mujer;50-59;800;6.488240065;AV
2026-01-25;Ávila;Mujer;>89;1653;58.30687831;AV
2026-01-25;Ávila;Hombre;05-12;9;0.167722698;AV
2026-01-25;Ávila;Mujer;0-4;0;0.0;AV
2026-01-25;Ávila;Mujer;05-12;4;0.080224629;AV
2026-01-25;Ávila;Mujer;20-29;111;1.594369434;AV
2026-01-25;Ávila;Mujer;60-69;1936;16.31002527;AV
2026-01-25;Ávila;Mujer;80-89;3150;50.08745429;AV
2026-01-25;Ávila;Hombre;0-4;2;0.080645161;AV
2026-01-25;Ávila;Hombre;13-19;36;0.636942675;AV
2026-01-25;Ávila;Hombre;20-29;86;1.131132448;AV
2026-01-25;Ávila;Hombre;40-49;301;2.659010601;AV
2026-01-25;Ávila;Hombre;50-59;707;5.562549174;AV
2026-01-25;Ávila;Hombre;60-69;2211;17.30317734;AV
2026-01-25;Ávila;Hombre;70-79;3680;43.33490344;AV
2026-01-25;Ávila;Hombre;80-89;2568;55.29715762;AV
2026-01-25;Ávila;Mujer;13-19;25;0.487614589;AV
2026-01-25;Ávila;Mujer;30-39;205;2.589364658;AV
2026-01-25;Ávila;Mujer;40-49;377;3.492357573;AV
2026-01-25;Ávila;Mujer;70-79;3142;36.62858475;AV
2026-01-25;Burgos;Hombre;0-4;4;0.07029877;BU
2026-01-25;Burgos;Hombre;30-39;258;1.299224494;BU
2026-01-25;Burgos;Hombre;40-49;638;2.399308037;BU
2026-01-25;Burgos;Hombre;80-89;5879;63.59113034;BU
2026-01-25;Burgos;Mujer;80-89;7370;56.83658518;BU
2026-01-25;Burgos;Hombre;13-19;71;0.547670472;BU
2026-01-25;Burgos;Hombre;60-69;4665;17.65841472;BU
2026-01-25;Burgos;Hombre;70-79;8443;45.44622672;BU
2026-01-25;Burgos;Hombre;>89;1664;70.6581741;BU
2026-01-25;Burgos;Mujer;13-19;67;0.551258845;BU
2026-01-25;Burgos;Mujer;30-39;453;2.480832421;BU
2026-01-25;Burgos;Mujer;60-69;4059;15.6157427;BU
2026-01-25;Burgos;Mujer;>89;4083;69.87848708;BU
2026-01-25;Burgos;Hombre;05-12;21;0.167973124;BU
2026-01-25;Burgos;Hombre;20-29;138;0.754428165;BU
2026-01-25;Burgos;Hombre;50-59;1487;5.129531891;BU
2026-01-25;Burgos;Mujer;0-4;4;0.075800644;BU
2026-01-25;Burgos;Mujer;05-12;12;0.101841636;BU
2026-01-25;Burgos;Mujer;20-29;262;1.607361963;BU
2026-01-25;Burgos;Mujer;40-49;885;3.483154912;BU
2026-01-25;Burgos;Mujer;50-59;1696;6.042253019;BU
2026-01-25;Burgos;Mujer;70-79;7289;38.10843311;BU
2026-01-25;Castilla y León;Hombre;13-19;534;0.663948902;Castilla y LE
2026-01-25;Castilla y León;Hombre;50-59;11300;6.584012293;Castilla y LE
2026-01-25;Castilla y León;Hombre;60-69;34132;16.65966619;Castilla y LE
2026-01-25;Castilla y León;Hombre;70-79;57159;37.66305306;Castilla y LE
2026-01-25;Castilla y León;Hombre;80-89;41045;54.09724091;Castilla y LE
2026-01-25;Castilla y León;Mujer;0-4;33;0.101405186;Castilla y LE
2026-01-25;Castilla y León;Mujer;13-19;503;0.662855675;Castilla y LE
2026-01-25;Castilla y León;Mujer;40-49;6698;3.434449657;Castilla y LE
2026-01-25;Castilla y León;Mujer;60-69;30270;17.79679127;Castilla y LE
2026-01-25;Castilla y León;Mujer;70-79;51423;41.57446204;Castilla y LE
2026-01-25;Castilla y León;Mujer;80-89;52363;56.94289222;Castilla y LE
2026-01-25;Castilla y León;Hombre;0-4;39;0.093084707;Castilla y LE
2026-01-25;Castilla y León;Hombre;05-12;164;0.170395512;Castilla y LE
2026-01-25;Castilla y León;Hombre;40-49;5039;3.962358191;Castilla y LE
2026-01-25;Castilla y León;Mujer;20-29;1921;1.378493691;Castilla y LE
2026-01-25;Castilla y León;Mujer;30-39;3772;2.455441947;Castilla y LE
2026-01-25;Castilla y León;Hombre;20-29;1183;1.77494254;Castilla y LE
2026-01-25;Castilla y León;Hombre;30-39;2210;3.189106643;Castilla y LE
2026-01-25;Castilla y León;Hombre;>89;12876;67.29590112;Castilla y LE
2026-01-25;Castilla y León;Mujer;05-12;124;0.19250763;Castilla y LE
2026-01-25;Castilla y León;Mujer;50-59;12502;6.257924886;Castilla y LE
2026-01-25;Castilla y León;Mujer;>89;27901;68.1622752;Castilla y LE
2026-01-25;León;Hombre;0-4;6;0.100217137;LE
2026-01-25;León;Hombre;20-29;124;0.621585042;LE
2026-01-25;León;Hombre;60-69;5725;16.16774922;LE
